gene.name	log2fc	fdr	padj
Not Sequenced	0.314794059	23.09036495	1
Not Sequenced	0.365194986	25.5026671	0.839068286
Not Sequenced	0.402837019	18.76758338	0.860129086
Not Sequenced	1.299678772	3.930541113	0.880727124
Not Sequenced	1.028520089	72.30790301	0.986798787
Not Sequenced	-0.137220978	69.95079052	1
Not Sequenced	-0.141523996	69.56990343	1
Not Sequenced	0.0484715	77.20667136	0.997822875
Not Sequenced	0.032289706	77.55089202	0.922476185
Not Sequenced	-0.902042145	0	0.497428366
Not Sequenced	-0.924646442	0	0.816638773
Not Sequenced	0.584048647	0.988763688	0.579027078
Not Sequenced	0.605365883	0.344145358	0.767803264
Not Sequenced	-0.143428371	67.89781957	0.412999772
Not Sequenced	-0.067964691	76.53630177	0.766294383
Not Sequenced	0.404158697	37.94982507	0.877524786
Not Sequenced	0.313018107	37.84876632	0.323351125
Not Sequenced	-0.676394916	0	0.183784005
Not Sequenced	-0.61482254	0.638710375	1
Not Sequenced	0.567862888	6.122209455	0.839305417
Not Sequenced	0.547505725	4.278238426	0.446365898
Not Sequenced	0.85247405	72.4678248	0.487369869
Not Sequenced	0.762868469	75.57949272	1
Not Sequenced	0.447238032	8.960410801	1
Not Sequenced	0.483725013	10.91672456	0.765846571
Not Sequenced	-0.374280823	23.87633696	0.514181222
Not Sequenced	-0.251284524	44.55722806	0.589843174
Not Sequenced	0.712567086	0	0.124042794
Not Sequenced	0.697348531	0	0.378435392
Not Sequenced	-0.158496602	57.77554702	0.887833418
Not Sequenced	-0.055538498	68.27679604	0.704166019
Not Sequenced	0.292548749	44.02583761	0.945792313
Not Sequenced	0.278405529	40.33093399	0.831007626
Not Sequenced	-0.761607167	0	1
Not Sequenced	-0.72877334	0	0.099685524
Not Sequenced	-0.037837994	76.89494641	0.697458137
Not Sequenced	0.070149273	76.17330697	0.781968431
Not Sequenced	0.254290222	40.99527974	0.092900046
Not Sequenced	0.245338793	46.12010541	0.71979087
Not Sequenced	-0.070747892	74.81650075	0.291912323
Not Sequenced	-0.041711599	76.9093152	0.86813877
Not Sequenced	-0.178600539	57.22178199	0.43632766
Not Sequenced	-0.167663534	60.26672546	1
Not Sequenced	0.003108812	78.50578207	0.924234959
Not Sequenced	-0.050812299	76.92324585	0.720698108
Not Sequenced	0.32236188	31.59461086	0.048035376
Not Sequenced	0.30632682	33.39773548	0.842219604
Not Sequenced	-0.472384112	12.57386604	1
Not Sequenced	-0.439080938	14.98056722	0.991790778
Not Sequenced	0.411251388	26.2442551	1
Not Sequenced	0.369031639	23.79505991	1
Not Sequenced	-0.344542841	27.10478039	0.773061781
Not Sequenced	-0.354065261	27.10235296	0.730463996
Not Sequenced	0.597516725	0	0.200633918
Not Sequenced	0.556976829	0.330311864	0.327669704
Not Sequenced	0.416412415	15.09534823	0.0188998
Not Sequenced	0.545779703	13.17595261	0.983722521
Not Sequenced	0.240208973	41.90325739	0.119596422
Not Sequenced	0.272247317	37.44802577	0.153062748
Not Sequenced	-0.558083969	3.739596541	0.081056776
Not Sequenced	-0.572191233	1.191515498	0.462331102
Not Sequenced	-0.426074796	15.89041394	1
Not Sequenced	-0.474525097	9.76612911	0.10608337
Not Sequenced	-0.077343073	74.24741876	1
Not Sequenced	-0.089381945	72.37740624	0.560549175
Not Sequenced	-0.415571924	16.17475442	1
Not Sequenced	-0.392977208	20.152385	0.629036226
Not Sequenced	0.06476208	75.21035371	0.030088974
Not Sequenced	0.149514409	61.17467956	0.583672386
Not Sequenced	0.472727217	14.8789791	0.887468031
Not Sequenced	0.243120282	49.5675506	0.376358003
Not Sequenced	1.120079257	0	0.797242244
Not Sequenced	1.203067796	0	0.67257384
Not Sequenced	0.380199726	21.49261911	0.737388066
Not Sequenced	0.385964553	21.50649985	1
Not Sequenced	0.470256371	11.35235533	1
Not Sequenced	0.527865572	6.296483571	1
Not Sequenced	-0.728240428	0	1
Not Sequenced	-0.839305093	0	0.936760647
Not Sequenced	0.132907357	67.22412421	0.976550634
Not Sequenced	0.11772864	68.61666049	1
Not Sequenced	0.347956087	22.36861158	0.679820882
Not Sequenced	0.370638354	17.21363645	0.034485087
Not Sequenced	-0.000358376	78.47810579	0.883167946
Not Sequenced	0.049657968	76.39855626	0.261990288
Not Sequenced	-0.142828298	61.94751877	0.550304365
Not Sequenced	-0.221769235	50.45835852	0.895949082
Not Sequenced	-0.229438938	50.31483113	0.800873299
Not Sequenced	-0.251580756	46.66183368	0.982626087
Not Sequenced	-0.498587402	8.146858459	0.278026394
Not Sequenced	-0.523517512	9.87075857	0.355092525
Not Sequenced	-0.204961153	54.75889245	0.971097949
Not Sequenced	-0.192039098	56.47508988	0.885879086
Not Sequenced	0.388495501	21.16270002	0.324522549
Not Sequenced	0.350296306	27.87036278	1
Not Sequenced	-0.428012698	15.48925717	1
Not Sequenced	-0.367383246	24.22401602	0.988354129
Not Sequenced	0.400511429	14.90300258	1
Not Sequenced	0.410806308	17.81107688	0.935469982
Not Sequenced	0.383296856	19.20428307	1
Not Sequenced	0.381588965	19.54963878	0.608990224
Not Sequenced	0.07817464	71.112732	0.753610941
Not Sequenced	0.138064398	62.92767763	0.087907888
Not Sequenced	-0.025776952	76.89502509	0.741730492
Not Sequenced	-0.041133953	76.69727089	1
Not Sequenced	0.20073866	66.50401142	0.620517896
Not Sequenced	0.277802674	63.85174317	1
Not Sequenced	0.269488788	47.94222763	0.816521135
Not Sequenced	0.268711469	51.45348547	1
Not Sequenced	1.010357344	46.1989862	1
Not Sequenced	0.647514676	62.86480608	0.933910827
Not Sequenced	-0.031703239	76.73121159	0.725585473
Not Sequenced	-0.021308985	78.01227513	0.418026986
Not Sequenced	0.040977166	77.76848333	0.662233303
Not Sequenced	0.053425778	76.06727651	0.406759036
Not Sequenced	0.04821327	76.82784981	0.624076536
Not Sequenced	0.113391683	69.67852419	1
Not Sequenced	0.713978439	0	0.054653143
Not Sequenced	0.705399456	0	1
Not Sequenced	0.545735975	6.400445538	0.924317856
Not Sequenced	0.648800659	3.183185743	1
Not Sequenced	0.291680133	39.09732073	1
Not Sequenced	0.303882793	41.09000491	0.110290997
Not Sequenced	-0.738275796	0	0.846691497
Not Sequenced	-0.657509833	0	0.652010579
Not Sequenced	-0.63604193	2.992481252	1
Not Sequenced	-0.740019493	0	0.554621954
Not Sequenced	-0.219781195	50.89432764	0.926786056
Not Sequenced	-0.151592641	64.00272524	0.437614988
Not Sequenced	0.334543595	23.9663078	0.874272735
Not Sequenced	0.323846272	23.88354805	0.223470384
Not Sequenced	1.024381427	0	1
Not Sequenced	0.910048448	0	0.618958276
Not Sequenced	0.21261152	72.14860536	0.958346476
Not Sequenced	0.210130599	70.50183206	1
Not Sequenced	-0.073133107	75.18191441	0.091194073
Not Sequenced	-0.114301228	70.9955041	1
Not Sequenced	0.079946269	78.24199557	0.395806583
Not Sequenced	0.061167109	78.05986109	0.953904398
Not Sequenced	0.138980135	62.07619628	1
Not Sequenced	0.180215482	55.36649538	0.394399336
Not Sequenced	0.362974174	17.46151927	0.567256528
Not Sequenced	0.329899022	26.18863829	0.768904132
Not Sequenced	0.20244502	55.51390674	0.536114669
Not Sequenced	0.235374402	51.94904422	1
Not Sequenced	1.154817031	11.93909433	0.360950596
Not Sequenced	1.357603079	14.4548557	0.429664835
Not Sequenced	0.216549065	65.71846387	0.071255028
Not Sequenced	0.156531546	69.79111189	1
Not Sequenced	0.554603834	0.491767821	1
Not Sequenced	0.614461738	0.52923355	0.864633486
Not Sequenced	-0.347406755	30.32666071	0.249533485
Not Sequenced	-0.339419863	29.58871249	0.172978612
Not Sequenced	-0.257501554	52.54613257	0.896692948
Not Sequenced	-0.322031828	42.02726704	0.630195377
Not Sequenced	-0.560012227	3.056310763	1
Not Sequenced	-0.531276056	4.52193083	0.59898853
Not Sequenced	0.105183194	74.59993331	0.935731932
Not Sequenced	0.130719345	75.61797773	0.73652218
Not Sequenced	-0.620723843	3.510650993	0.917815554
Not Sequenced	-0.690935553	0	0.02821766
Not Sequenced	0.358875358	19.40537003	0.297890636
Not Sequenced	0.390924429	13.96326133	0.776899074
Not Sequenced	0.360969972	27.57434391	0.733560704
Not Sequenced	0.354217376	27.28091484	0.247369692
Not Sequenced	-0.171174086	59.55362093	1
Not Sequenced	-0.191219254	56.02516534	0.301242474
Not Sequenced	0.018967969	78.16629468	0.938898643
Not Sequenced	-0.06083974	76.69471868	1
Not Sequenced	0.896445654	0	0.515680145
Not Sequenced	0.893397127	0	0.546747082
Not Sequenced	0.465711949	6.158792331	0.643027535
Not Sequenced	0.501382138	3.790505054	0.05504231
Not Sequenced	-0.069441775	74.21876223	0.936045854
Not Sequenced	-0.149540071	65.35124979	1.1434E-08
Not Sequenced	-0.086452837	71.6780675	0.816538455
Not Sequenced	-0.179862061	58.64010854	0.794216856
Not Sequenced	-0.082215646	74.389899	0.945096949
Not Sequenced	-0.107245811	71.4071292	0.977872942
Not Sequenced	-0.09781744	72.95866054	1
Not Sequenced	-0.107738665	71.07401748	0.824645597
Not Sequenced	-0.338691066	35.5617522	0.77877482
Not Sequenced	-0.234537704	49.38118588	0.641773422
Not Sequenced	0.380874024	24.47157911	0.506369153
Not Sequenced	0.406793826	20.23733634	0.786328639
Not Sequenced	0.349281343	26.13592916	1
Not Sequenced	0.317064732	31.35726853	1
Not Sequenced	-0.383643891	21.78293944	0.593167949
Not Sequenced	-0.427014155	16.74103135	0.656274337
Not Sequenced	0.116680427	71.57101799	0.545797092
Not Sequenced	0.301698914	56.16929839	0.452659799
Not Sequenced	-0.350674586	25.80803686	0.862022901
Not Sequenced	-0.326131726	31.98476741	0.062717728
Not Sequenced	0.65225119	0	0.309035922
Not Sequenced	0.683280887	0	0.431219024
Not Sequenced	-0.269474304	48.38990156	1
Not Sequenced	-0.297315226	41.29600483	1
Not Sequenced	0.162365356	65.32764612	1
Not Sequenced	0.059453634	76.65359988	0.398567966
Not Sequenced	0.88201286	0	0.297385093
Not Sequenced	0.885070418	0	0.852184321
Not Sequenced	0.516226207	12.2118144	1
Not Sequenced	0.524590894	8.625937446	1
Not Sequenced	0.008202492	72.07125744	1
Not Sequenced	0.02554621	74.35565811	1
Not Sequenced	0.237891587	47.79044769	1
Not Sequenced	0.164345698	63.24625704	0.774443502
Not Sequenced	-0.060888331	71.59122575	0.793355389
Not Sequenced	-0.002887989	76.30437148	0.030839826
Not Sequenced	-0.06977561	76.10029332	0.80362735
Not Sequenced	-0.077943013	75.19309536	0.018053011
Not Sequenced	-0.116766788	68.14010185	0.921554346
Not Sequenced	-0.1091765	68.62644257	0.673936831
Not Sequenced	-0.252374543	45.01380333	1
Not Sequenced	-0.283518172	36.40950358	0.730159011
Not Sequenced	-0.284058376	39.78743249	0.041901796
Not Sequenced	-0.210554717	49.77539756	0.778474461
Not Sequenced	0.028362611	78.47745021	0.785401203
Not Sequenced	-0.131488675	67.79187561	0.689851164
Not Sequenced	-0.914478463	0	1
Not Sequenced	-0.918501719	0	1
Not Sequenced	0.710058332	0	0.000235029
Not Sequenced	0.69357705	1.674809155	0.900743577
Not Sequenced	-0.37745462	22.13206071	0.798462023
Not Sequenced	-0.391387102	20.2572841	0.732024835
Not Sequenced	-0.415565177	26.64550791	1
Not Sequenced	-0.288298705	41.23314862	0.983826382
Not Sequenced	-0.035278697	76.88243765	0.679193037
Not Sequenced	-0.005619005	77.94069779	0.520863542
Not Sequenced	0.038907951	77.94962181	0.766829469
Not Sequenced	0.027711151	78.24049448	0.670249681
Not Sequenced	1.067521311	0	0.357801768
Not Sequenced	1.197009615	0	0.768036048
Not Sequenced	0.225222607	43.42410739	0.553637941
Not Sequenced	0.105708748	68.90392175	0.526799355
Not Sequenced	0.061227675	75.60524133	1
Not Sequenced	-0.159405489	44.52034042	0.937893149
Not Sequenced	-0.162115644	66.37984559	0.375150137
Not Sequenced	-0.174213952	63.60412454	0.301968292
Not Sequenced	-0.204790263	56.50107034	0.686483915
Not Sequenced	-0.187051397	59.14868408	0.572594259
Not Sequenced	0.085244118	75.97210769	0.107380448
Not Sequenced	0.174406257	65.63667806	0.441683425
Not Sequenced	0.185915865	78.49365692	1
Not Sequenced	0.185355747	78.3197671	0.624894731
Not Sequenced	0.100534143	74.32838952	1
Not Sequenced	0.106802179	73.15811351	1
Not Sequenced	0.104443262	69.86666253	0.754736378
Not Sequenced	0.073414133	75.05480098	0.648386207
Not Sequenced	-0.104708102	73.83119349	1
Not Sequenced	-0.134897941	70.24538574	1
Not Sequenced	-0.197898483	57.95787502	1
Not Sequenced	-0.223955754	52.78791744	1
Not Sequenced	0.406071652	21.27492348	0.467996675
Not Sequenced	0.427910331	18.58960008	1
Not Sequenced	0.408043305	19.81093763	0.954194542
Not Sequenced	0.417149572	20.61094967	1
Not Sequenced	-0.126921911	69.72260382	0.67671528
Not Sequenced	-0.202898584	57.0256477	1
Not Sequenced	-0.366352119	23.84713932	1
Not Sequenced	-0.344252779	27.24617249	1
Not Sequenced	0.217905752	60.96387317	0.90230779
Not Sequenced	0.253421183	52.06381993	1
Not Sequenced	-0.380739123	29.46703328	0.966755572
Not Sequenced	-0.376734898	29.57562076	0.522843501
Not Sequenced	0.408902168	18.9987868	0.932384639
Not Sequenced	0.402413726	15.87223632	0.322895795
Not Sequenced	0.180241049	78.46212243	1
Not Sequenced	0.149153553	78.49382793	1
Not Sequenced	-0.221225124	50.78982605	0.297266367
Not Sequenced	-0.118993688	66.47993668	0.235348098
Not Sequenced	0.335733486	21.07181169	0.703118752
Not Sequenced	0.430949217	12.16988112	0.692244863
Not Sequenced	0.466859396	45.17459237	0.013600187
Not Sequenced	0.456956076	48.1059756	0.825433532
Not Sequenced	-0.047005773	77.57623248	1
Not Sequenced	-0.053018576	77.29304512	1
Not Sequenced	0.538453682	2.583753197	0.870426174
Not Sequenced	0.570836374	0	1
Not Sequenced	0.203527465	62.12802991	0.393487806
Not Sequenced	0.268187631	48.06521483	1
Not Sequenced	-0.340723052	33.10453911	0.311531187
Not Sequenced	-0.361270348	29.71743422	0.597714283
Not Sequenced	0.039730341	77.81666719	1
Not Sequenced	0.156861054	62.30139713	0.897790628
Not Sequenced	0.204452363	51.42029797	0.990005241
Not Sequenced	0.461312743	31.42990629	0.560650795
Not Sequenced	-0.071421255	75.92178851	1
Not Sequenced	-0.0157247	78.35984897	0.88697146
Not Sequenced	0.035336944	76.90802428	0.988005512
Not Sequenced	0.036891855	77.01375022	0.622056267
Not Sequenced	-0.096252805	72.26546191	0.658529609
Not Sequenced	-0.090081257	73.57283693	1
Not Sequenced	0.076868988	73.45047563	1
Not Sequenced	0.082349319	72.65328355	1
Not Sequenced	0.375933927	18.46412133	0.114123262
Not Sequenced	0.353674429	19.2849313	0.367268069
Not Sequenced	-0.396805951	19.90532024	0.732666888
Not Sequenced	-0.370889227	23.41008312	0.563119155
Not Sequenced	-0.415672324	18.58205279	0.156912073
Not Sequenced	-0.430409558	17.40212465	0.909898798
Not Sequenced	-0.405090979	25.88824108	0.845383143
Not Sequenced	-0.234788913	45.99089041	0.670249681
Not Sequenced	-0.461640031	11.20426705	0.215014206
Not Sequenced	-0.44809719	12.59143355	0.702532024
Not Sequenced	-0.364312479	28.1837138	0.957771745
Not Sequenced	-0.380958314	25.72942812	0.936253932
Not Sequenced	-0.48336667	11.04324822	1
Not Sequenced	-0.524280488	7.224385932	0.721022449
Not Sequenced	0.005969868	78.4048198	0.153346808
Not Sequenced	0.170862752	66.76417219	0.512500557
Not Sequenced	0.053205661	75.97150377	1
Not Sequenced	0.090924975	73.86121312	0.711473344
Not Sequenced	-0.178541366	62.56223789	0.921821099
Not Sequenced	0.161841574	78.05163351	0.551404702
Not Sequenced	-0.144731446	68.34880967	0.938785903
Not Sequenced	-0.009467641	78.50274971	0.856170059
Not Sequenced	0.475757093	2.634000482	0.373401232
Not Sequenced	0.4506826	6.081054378	0.759336103
Not Sequenced	0.27173971	78.29906052	0.239571702
Not Sequenced	0.242075842	77.80489801	1
Not Sequenced	0.084531798	73.74773545	1
Not Sequenced	0.151218272	70.29735411	0.845781704
Not Sequenced	0.601463395	0	0.97644938
Not Sequenced	0.649988799	0	0.683381242
Not Sequenced	0.517713727	3.959925492	1
Not Sequenced	0.485064167	6.765403665	0.924069191
Not Sequenced	-0.68828352	0	0.470049166
Not Sequenced	-0.751751184	0	0.020942839
Not Sequenced	-0.077529993	75.68978546	0.331801436
Not Sequenced	-0.064592124	76.54776677	0.666528898
Not Sequenced	0.321296984	36.5376921	0.975405865
Not Sequenced	0.324464571	41.23554241	0.439730748
Not Sequenced	-0.028710127	76.09719201	0.061863597
Not Sequenced	-0.006870244	77.49328084	0.106761312
Not Sequenced	-0.105488882	73.98434827	0.394612351
Not Sequenced	-0.197528693	59.65944125	0.000126667
Not Sequenced	-0.427575058	14.0277413	1
Not Sequenced	-0.431423782	13.73690568	0.305733019
Not Sequenced	-0.057242747	75.92796553	0.427852791
Not Sequenced	-0.063676318	75.22236918	0.936897604
Not Sequenced	-0.092749379	73.78365935	1
Not Sequenced	-0.071442512	75.44918412	0.331336341
Not Sequenced	-0.255346777	45.91880237	0.938566437
Not Sequenced	-0.234526853	51.3395491	0.767803264
Not Sequenced	0.058322467	77.98521058	0.924752441
Not Sequenced	0.006911888	78.0436716	1
Not Sequenced	0.043984472	76.29569026	0.766899785
Not Sequenced	0.038370907	76.21474777	0.012625109
Not Sequenced	0.012980735	78.20162308	0.233184256
Not Sequenced	0.033467911	78.16856153	0.017292899
Not Sequenced	-0.007623905	77.54988363	0.376712719
Not Sequenced	0.022762285	78.49674811	0.555151219
Not Sequenced	-0.152763578	64.9458076	0.085498652
Not Sequenced	-0.102243767	71.73487941	0.995084097
Not Sequenced	1.578210293	55.68674399	0.880412442
Not Sequenced	1.590974083	59.64755845	0.816247896
Not Sequenced	0.169377109	73.38574097	0.524831489
Not Sequenced	0.243282489	60.61136492	1
Not Sequenced	1.066325021	62.63544579	0.301968292
Not Sequenced	0.687767497	53.81269569	0.725694139
Not Sequenced	#VALUE!		0.926786056
Not Sequenced	#VALUE!		3.2262E-05
Not Sequenced	0.110613283	78.3896707	0.148536156
Not Sequenced	0.00399612	75.12801419	0.789689542
Not Sequenced	0.031996912	77.41322712	0.592827309
Not Sequenced	0.050757421	75.98281048	0.786428169
Not Sequenced	-0.020002894	78.22623533	0.413563648
Not Sequenced	0.068567728	76.40446162	0.345022662
Not Sequenced	0.301297683	31.90601335	0.979392978
Not Sequenced	0.355835346	31.57106988	0.500554895
Not Sequenced	0.067137714	77.31640195	0.707062786
Not Sequenced	0.056829393	77.94605198	0.020919418
Not Sequenced	0.37201919	25.1528214	0.732738361
Not Sequenced	0.414675991	18.00031778	0.880122702
Not Sequenced	0.470296071	55.86739351	0.940662596
Not Sequenced	0.510577795	53.1532151	0.537458795
Not Sequenced	-0.494388285	9.776782361	1
Not Sequenced	-0.485186258	11.61215819	0.69917956
Not Sequenced	0.146409789	65.23557919	0.906119219
Not Sequenced	0.081284207	73.71079628	0.611195463
Not Sequenced	0.76990501	78.36012623	1
Not Sequenced	#VALUE!		1
Not Sequenced	-0.087241017	75.55946587	0.985628754
Not Sequenced	-0.077468846	75.95282299	3.17484E-05
Not Sequenced	0.062825637	76.30268239	0.761000249
Not Sequenced	0.05933291	75.82564219	0.360355631
Not Sequenced	0.218211691	47.85563851	0.839159295
Not Sequenced	0.142313922	62.4282466	0.041517501
Not Sequenced	0.280757476	29.82688419	0.949113261
Not Sequenced	0.285939946	34.47814731	0.773371011
Not Sequenced	-0.627072841	0.048147375	1
Not Sequenced	-0.678225992	0	0.657790395
Not Sequenced	0.315061041	35.22395382	0.400755467
Not Sequenced	0.265249908	43.84330683	1
Not Sequenced	0.176740826	63.42139412	0.857907995
Not Sequenced	0.197781035	58.7678664	0.020406877
Not Sequenced	-0.347377104	37.11994555	0.00105474
Not Sequenced	-0.15111971	66.18032675	1
Not Sequenced	-0.395960311	22.89060831	0.803481798
Not Sequenced	-0.37954294	24.70850882	0.607466512
Not Sequenced	0.466406685	11.69651021	1
Not Sequenced	0.431409003	13.71487787	1
Not Sequenced	0.558037307	9.28525584	0.437248427
Not Sequenced	0.568542264	7.34708104	0.894103566
Not Sequenced	-0.08459975	73.15159758	0.253467967
Not Sequenced	-0.164105533	59.94637902	0.906216376
Not Sequenced	1.377546545	0	0.314647715
Not Sequenced	1.368830875	0	0.776973056
Not Sequenced	0.046437406	78.10804541	1
Not Sequenced	0.042768718	78.13156644	0.642735776
Not Sequenced	0.48339292	2.651459817	0.816773117
Not Sequenced	0.513858826	1.378152555	0.111209899
Not Sequenced	0.020157979	78.29692519	0.485097066
Not Sequenced	0.057000655	76.86501783	0.837851369
Not Sequenced	-0.118394632	69.75673248	0.039103041
Not Sequenced	-0.142253711	68.64182875	1
Not Sequenced	-0.054233158	76.94506628	0.767934092
Not Sequenced	-0.079998867	76.36336541	0.11755357
Not Sequenced	-0.81477123	0	1
Not Sequenced	-0.838943002	0	1
Not Sequenced	-0.866193026	0	0.44386047
Not Sequenced	-0.848034044	0	1
Not Sequenced	0.685155896	0	0.977872942
Not Sequenced	0.492366781	4.989241149	0.416906354
Not Sequenced	-0.03955204	78.32825993	0.775648958
Not Sequenced	-0.137520628	67.8241677	0.274526901
Not Sequenced	0.507560949	10.8755813	1
Not Sequenced	0.530584493	6.328139474	0.391573445
Not Sequenced	1.287208631	0	0.180461679
Not Sequenced	1.26032747	0	0.801521017
Not Sequenced	0.000940546	78.48637331	0.804038531
Not Sequenced	0.042390857	77.72266973	0.961227371
Not Sequenced	-0.416437797	15.3834407	1
Not Sequenced	-0.430551776	13.99913611	0.625000927
Not Sequenced	0.066559414	75.31152562	0.885879086
Not Sequenced	0.066574883	75.50496704	0.135878458
Not Sequenced	-0.068647623	68.8196583	0.456560558
Not Sequenced	0.006001053	71.87870504	0.321404953
Not Sequenced	#VALUE!		1
Not Sequenced	0.542797189	58.45168865	0.747415996
Not Sequenced	-0.156772113	64.18846546	1
Not Sequenced	-0.155949479	63.96275819	0.407679026
Not Sequenced	-0.561618938	2.138767946	0.002543644
Not Sequenced	-0.414998128	17.72608648	0.859050384
Not Sequenced	0.068379527	75.91487749	0.919138806
Not Sequenced	0.022763987	78.4445703	0.893279423
Not Sequenced	-0.305703784	36.42145472	0.36532953
Not Sequenced	-0.307516563	34.20015773	0.641382612
Not Sequenced	-0.957432044	0	1
Not Sequenced	-1.049088696	0	0.275932651
Not Sequenced	0.423725882	12.01432338	0.015893798
Not Sequenced	0.415693	15.73562784	0.966755572
Not Sequenced	0.357628998	18.95354807	1
Not Sequenced	0.297669726	27.78797656	0.296987683
Not Sequenced	-0.056258175	76.81078787	0.534197146
Not Sequenced	-0.064322623	76.14315971	1
Not Sequenced	-0.239097693	52.0028582	1
Not Sequenced	-0.278149968	45.1777452	0.541123051
Not Sequenced	-0.240263897	48.41274342	0.629472827
Not Sequenced	-0.272673919	43.38785944	0.786588938
Not Sequenced	-0.247472459	46.42462388	0.328322024
Not Sequenced	-0.231660228	48.4853494	0.914001375
Not Sequenced	1.459774541	51.89928828	0.042709848
Not Sequenced	1.611889207	41.11475073	0.697132975
Not Sequenced	0.856391939	0	0.599439052
Not Sequenced	0.860406129	0	1
Not Sequenced	1.533494122	74.62785261	0.364173042
Not Sequenced	1.622443452	20.72898505	0.024820433
Not Sequenced	0.139706455	66.98082716	0.201441499
Not Sequenced	0.087763349	72.92700958	1.23101E-05
Not Sequenced	0.308015981	28.24318729	0.001167545
Not Sequenced	0.315112106	20.49997677	0.559852129
Not Sequenced	-0.281418046	37.08430448	0.736675609
Not Sequenced	-0.283855649	37.66858521	0.963965035
Not Sequenced	0.185688236	56.35770959	0.341292634
Not Sequenced	0.177578057	60.25068258	0.540066816
Not Sequenced	0.01399374	77.73807775	0.697843979
Not Sequenced	0.018636309	77.39753538	0.685660463
Not Sequenced	0.080677159	72.46763589	0.101616391
Not Sequenced	0.117809847	68.0939363	0.79080436
Not Sequenced	0.179472796	64.58480701	0.361748521
Not Sequenced	0.071409374	78.36698026	0.240462647
Not Sequenced	1.308725854	62.26142889	0.260355612
Not Sequenced	0.54817278	76.39413103	0.808216881
Not Sequenced	0.850590396	75.37124247	0.105303382
Not Sequenced	1.380482654	71.60181005	1
Not Sequenced	0.543133013	70.52499111	0.144755144
Not Sequenced	0.58427907	71.21319779	0.953219357
Not Sequenced	-0.535529528	4.068724291	1
Not Sequenced	-0.516382517	5.833956936	0.914014879
Not Sequenced	-0.73034686	0	0.758450143
Not Sequenced	-0.822742408	0	0.935188048
Not Sequenced	0.382736525	19.53724082	0.857753939
Not Sequenced	0.377501778	23.1753087	0.930310759
Not Sequenced	-0.758129463	0	1
Not Sequenced	-0.877802312	0	1
Not Sequenced	#VALUE!		0.395516552
Not Sequenced	1.754899479	52.01861512	0.920920959
Not Sequenced	0.349364273	23.48565907	0.772435351
Not Sequenced	0.387477432	16.86080794	0.694896757
Not Sequenced	#VALUE!		0.29882289
Not Sequenced	1.080848264	76.77675486	1
Not Sequenced	0.072473494	75.36404279	0.360355631
Not Sequenced	0.022908389	77.42415093	0.108041603
Not Sequenced	0.476743384	4.250054799	0.750507825
Not Sequenced	0.476050209	5.247888151	0.988287242
Not Sequenced	0.091986551	76.62359443	0.945843599
Not Sequenced	0.049972306	77.71007955	0.051220262
Not Sequenced	0.415897853	78.44220887	0.462132233
Not Sequenced	0.078250901	76.95748955	0.085368978
Not Sequenced	0.451101993	8.42349344	0.14925128
Not Sequenced	0.453460456	11.08811613	0.910912592
Not Sequenced	-0.139464269	66.51850869	0.948654518
Not Sequenced	-0.125035302	70.28994682	0.393607754
Not Sequenced	0.065022762	76.28862602	0.019220557
Not Sequenced	0.08982686	75.65469588	0.986862491
Not Sequenced	-0.263259556	40.24259574	1
Not Sequenced	-0.22086797	48.84595467	0.647286031
Not Sequenced	0.067577762	77.2021623	0.00737631
Not Sequenced	0.009340949	78.50274548	1
Not Sequenced	0.816404512	74.77191723	0.887833418
Not Sequenced	0.862808292	77.06860976	0.08284062
Not Sequenced	0.902127908	58.53912315	0.64690029
Not Sequenced	#VALUE!		0.926885684
Not Sequenced	-0.120948449	67.72244813	0.744892541
Not Sequenced	-0.158914553	62.68854714	1
Not Sequenced	0.440029699	10.27173589	0.011932047
Not Sequenced	0.423999813	11.0873514	0.775176278
Not Sequenced	0.109617337	67.43098208	0.00428322
Not Sequenced	0.132002171	63.42810703	0.827426057
Not Sequenced	0.125043987	65.49176475	1
Not Sequenced	0.21772753	58.9290276	0.305286925
Not Sequenced	0.039000252	77.31523233	0.487369869
Not Sequenced	0.058666824	74.16928066	0.976012279
Not Sequenced	0.374262682	23.80524451	1
Not Sequenced	0.415124329	16.09322278	0.80702502
Not Sequenced	-0.259243798	41.62979684	0.740807067
Not Sequenced	-0.294262162	33.26534123	0.572594259
Not Sequenced	-0.221025233	50.40573608	0.032946405
Not Sequenced	-0.210551129	53.3515669	1
Not Sequenced	0.948300908	0	0.86262511
Not Sequenced	0.948058826	0	1
Not Sequenced	0.222169059	59.43612763	0.257340623
Not Sequenced	0.204246581	63.65337547	0.914128933
Not Sequenced	0.131894595	69.55074009	1
Not Sequenced	0.157317125	62.94891984	0.635644913
Not Sequenced	0.500373168	23.79933218	0.971205065
Not Sequenced	0.396494301	29.92921958	0.720921605
Not Sequenced	0.388030231	16.89445346	0.845815772
Not Sequenced	0.342333182	22.3185739	0.621583707
Not Sequenced	0.295919265	40.44116714	0.913844978
Not Sequenced	0.3036937	40.29147803	0.766049526
Not Sequenced	0.502790166	10.81629739	0.029998605
Not Sequenced	0.436533483	12.30111798	0.700403641
Not Sequenced	0.780952511	78.22058276	0.771354542
Not Sequenced	0.993733977	65.01023089	0.584672966
Not Sequenced	-0.509240734	6.43009742	0.996784651
